time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
16:15:31,292;39,165142;20,02611;40,645347;35,051683;51,627331;28,888101;64,848309;32,698225
16:15:32,292;39,165142;20,028257;40,643031;35,052608;51,575888;28,836662;65,002636;32,646779
16:15:33,292;39,165297;20,030559;40,641797;35,053532;51,473002;28,733783;64,899751;32,698225
16:15:34,292;39,166068;20,028564;40,638401;35,053532;51,627331;28,836662;64,899751;32,749671
16:15:35,293;39,166377;20,030252;40,635623;35,055227;51,627331;28,888101;65,002636;32,698225
16:15:36,292;39,165297;20,029331;40,635006;35,05723;51,575888;28,888101;64,951194;32,698225
16:15:37,292;39,16576;20,029024;40,637012;35,05723;51,575888;28,93954;65,002636;32,749671
16:15:38,292;39,166377;20,030252;40,635006;35,058155;51,524445;29,145296;65,054078;32,749671
16:15:39,293;39,166531;20,028871;40,636395;35,063394;51,627331;28,93954;65,002636;32,698225
16:15:40,292;39,16468;20,029945;40,63516;35,067401;51,575888;28,888101;65,054078;32,749671
16:15:41,293;39,164525;20,030559;40,639019;35,070637;51,524445;28,785223;65,002636;32,801117
16:15:42,292;39,165297;20,030865;40,641025;35,075105;51,678775;28,836662;65,002636;32,749671
16:15:43,292;39,166685;20,03332;40,644266;35,077879;51,678775;28,888101;64,899751;32,801117
16:15:44,293;39,168845;20,036542;40,645038;35,081577;51,575888;28,888101;64,951194;32,749671
16:15:45,292;39,171159;20,035928;40,64689;35,082656;51,627331;28,888101;65,105521;32,646779
16:15:46,292;39,172393;20,039917;40,652755;35,090053;51,575888;28,836662;65,054078;32,646779
16:15:47,292;39,173165;20,040684;40,654144;35,093134;51,627331;28,93954;65,105521;32,646779
16:15:48,292;39,174553;20,042832;40,652292;35,096525;51,678775;28,888101;65,105521;32,698225
16:15:49,292;39,174707;20,043752;40,651983;35,100531;51,627331;28,836662;65,105521;32,698225
16:15:50,292;39,17733;20,045747;40,650903;35,106849;51,678775;28,888101;65,156963;32,749671
16:15:51,292;39,17949;20,047894;40,649822;35,107928;51,678775;28,888101;65,105521;32,801117
16:15:52,292;39,179953;20,047741;40,652292;35,108698;51,627331;28,888101;65,156963;32,749671
16:15:53,292;39,180878;20,048048;40,650131;35,109777;51,575888;28,836662;65,156963;32,749671
16:15:54,293;39,180107;20,048048;40,651674;35,109006;51,473002;28,888101;65,208405;32,749671
16:15:55,292;39,182421;20,050963;40,652137;35,10916;51,421559;28,888101;65,105521;32,749671
16:15:56,292;39,183192;20,05173;40,649205;35,108698;51,473002;28,93954;65,156963;32,801117
16:15:57,292;39,185198;20,054031;40,648433;35,108236;51,524445;29,196735;64,899751;32,749671
16:15:58,292;39,185352;20,053724;40,643958;35,105924;51,421559;28,888101;65,362732;32,698225
16:15:59,292;39,187358;20,056946;40,644112;35,104538;51,421559;28,93954;65,105521;32,749671
16:16:00,292;39,18998;20,056639;40,64689;35,103305;51,524445;28,888101;65,054078;32,698225
16:16:01,292;39,191831;20,058173;40,643958;35,10238;51,421559;28,785223;65,054078;32,698225
16:16:02,292;39,191214;20,05894;40,646427;35,100839;51,524445;28,888101;65,156963;32,698225
16:16:03,293;39,195071;20,060781;40,647816;35,098528;51,473002;28,836662;65,156963;32,749671
16:16:04,293;39,19646;20,062162;40,645964;35,096062;51,627331;28,888101;65,105521;32,698225
16:16:05,292;39,199082;20,064616;40,647662;35,095138;51,730218;28,990979;65,156963;32,801117
16:16:06,292;39,198774;20,064463;40,647044;35,093134;51,473002;28,888101;65,105521;32,801117
16:16:07,292;39,200008;20,066457;40,646581;35,09221;51,473002;28,93954;65,054078;32,749671
16:16:08,292;39,203248;20,069526;40,643649;35,092364;51,627331;28,888101;64,951194;32,698225
16:16:09,292;39,20695;20,07152;40,644884;35,093289;51,524445;28,888101;65,054078;32,698225
16:16:10,293;39,206333;20,072441;40,646427;35,095908;51,678775;28,888101;65,002636;32,698225
16:16:11,292;39,207567;20,072747;40,651366;35,099298;51,730218;28,888101;65,054078;32,698225
16:16:12,292;39,210036;20,075356;40,660626;35,107774;51,678775;28,836662;65,054078;32,698225
16:16:13,293;39,212504;20,076736;40,662015;35,1144;51,781661;28,93954;64,951194;32,646779
16:16:14,293;39,21343;20,077657;40,668034;35,118869;51,730218;28,888101;65,156963;32,698225
16:16:15,292;39,215744;20,078731;40,671738;35,126882;51,730218;28,836662;65,054078;32,749671
16:16:16,292;39,217441;20,080878;40,687481;35,138131;51,781661;28,888101;65,156963;32,698225
16:16:17,293;39,218983;20,082413;40,696587;35,147222;51,781661;28,888101;65,105521;32,749671
16:16:18,292;39,219755;20,083487;40,702606;35,15539;51,781661;28,888101;65,208405;32,749671
16:16:19,292;39,221298;20,084714;40,712176;35,163403;51,833104;28,93954;65,156963;32,698225
16:16:20,292;39,222069;20,087015;40,734709;35,18097;51,781661;28,888101;65,105521;32,749671
16:16:21,292;39,224383;20,087015;40,741655;35,191449;51,781661;28,93954;65,105521;32,749671
16:16:22,292;39,225;20,088089;40,749835;35,199924;51,833104;28,93954;65,156963;32,698225
16:16:23,292;39,226697;20,090237;40,760176;35,210095;51,730218;28,785223;65,259848;32,646779
16:16:24,292;39,227931;20,092385;40,769282;35,219804;51,781661;28,93954;65,208405;32,698225
16:16:25,292;39,234565;20,098214;40,787186;35,237063;51,575888;28,888101;65,259848;32,595332
16:16:26,292;39,237805;20,100823;40,799225;35,24708;51,575888;28,785223;65,208405;32,749671
16:16:27,293;39,240736;20,102203;40,807251;35,255863;51,678775;28,93954;65,414174;32,749671
16:16:28,292;39,24197;20,107266;40,81682;35,263723;51,627331;28,888101;65,465617;32,801117
16:16:29,292;39,247987;20,111869;40,835805;35,284373;51,575888;28,836662;65,362732;32,749671
16:16:30,293;39,251227;20,114937;40,840281;35,290691;51,575888;28,888101;65,517059;32,749671
16:16:31,292;39,253387;20,116471;40,854635;35,299937;51,627331;28,888101;65,414174;32,801117
16:16:32,293;39,257243;20,118619;40,857877;35,309954;51,575888;28,93954;65,517059;32,749671
16:16:33,292;39,261872;20,125523;40,874855;35,328601;51,575888;28,93954;65,414174;32,749671
16:16:34,294;39,263877;20,127977;40,883653;35,336769;51,627331;28,836662;65,465617;32,749671
16:16:35,292;39,267734;20,130739;40,894457;35,34432;51,575888;28,888101;65,465617;32,852563
16:16:36,293;39,271283;20,132887;40,900168;35,353412;51,627331;28,888101;65,465617;32,749671
16:16:37,292;39,275911;20,137643;40,912053;35,374371;51,524445;28,888101;65,517059;32,698225
16:16:38,292;39,278842;20,140404;40,930266;35,373909;51,678775;28,888101;65,517059;32,646779
16:16:39,292;39,28131;20,144393;40,92579;35,382076;51,627331;28,990979;65,517059;32,698225
16:16:40,293;39,285013;20,148842;40,934279;35,389782;51,678775;28,836662;65,465617;33,675701
16:16:41,292;39,289641;20,151911;40,943386;35,399028;51,524445;28,93954;65,568501;32,698225
16:16:42,293;39,293344;20,158354;40,963143;35,419525;51,627331;28,888101;65,517059;32,749671
16:16:43,293;39,296275;20,159735;40,973485;35,430621;51,627331;28,93954;65,568501;32,749671
16:16:44,292;39,299669;20,163417;40,981048;35,444029;51,678775;28,93954;65,722828;32,801117
16:16:45,292;39,300286;20,165411;40,991544;35,45343;51,678775;28,93954;65,722828;32,852563
16:16:46,292;39,304915;20,168787;41,017476;35,475314;51,575888;28,93954;65,722828;32,801117
16:16:47,292;39,309697;20,171241;41,027663;35,48641;51,678775;28,93954;65,825713;32,801117
16:16:48,292;39,310777;20,172469;41,038468;35,497506;51,627331;28,888101;65,825713;32,801117
16:16:49,293;39,311549;20,174923;41,049736;35,507215;51,627331;28,888101;65,98004;32,852563
16:16:50,292;39,315406;20,178145;41,071501;35,527096;51,627331;28,990979;66,237251;32,852563
16:16:51,293;39,316794;20,178145;41,082923;35,536651;51,678775;28,990979;66,185809;32,801117
16:16:52,292;39,318337;20,179986;41,089715;35,547902;51,678775;28,93954;66,391578;32,749671
16:16:53,293;39,318646;20,180753;41,101755;35,555916;51,575888;28,990979;66,340136;32,801117
16:16:54,292;39,319571;20,182288;41,115184;35,572561;51,627331;28,990979;66,494463;32,801117
16:16:55,292;39,319725;20,183362;41,119506;35,579958;51,575888;28,93954;66,64879;32,801117
16:16:56,294;39,321731;20,183975;41,126144;35,589051;51,575888;28,93954;66,64879;32,801117
16:16:57,292;39,321577;20,184589;41,135868;35,598607;51,627331;28,990979;66,700232;32,852563
16:16:58,293;39,321577;20,184436;41,145593;35,606312;51,421559;28,93954;66,751675;32,852563
16:16:59,292;39,324354;20,187044;41,162264;35,622341;51,473002;28,93954;66,854559;32,852563
16:17:00,293;39,324662;20,187044;41,168284;35,631588;51,575888;28,990979;66,854559;32,904009
16:17:01,292;39,326359;20,188118;41,171989;35,640527;51,421559;28,990979;66,803117;32,904009
16:17:02,293;39,327439;20,188885;41,179553;35,648233;51,524445;28,888101;66,803117;32,904009
16:17:03,293;39,328056;20,192107;41,201163;35,664108;51,627331;28,93954;66,906001;32,904009
16:17:04,293;39,328365;20,191033;41,210734;35,673509;51,421559;28,888101;66,854559;32,852563
16:17:05,293;39,329599;20,1918;41,222157;35,681678;51,473002;28,888101;66,957444;32,801117
16:17:06,294;39,329754;20,193334;41,230338;35,690617;51,473002;28,93954;66,906001;32,801117
16:17:07,293;39,332376;20,193948;41,246547;35,70495;51,421559;28,93954;66,957444;32,904009
16:17:08,293;39,332531;20,195789;41,257352;35,714352;51,678775;28,990979;66,854559;32,852563
16:17:09,292;39,332376;20,193948;41,265225;35,721442;51,473002;28,93954;66,854559;32,801117
16:17:10,292;39,334073;20,195482;41,274487;35,72884;51,421559;28,93954;66,906001;32,852563
16:17:11,294;39,332531;20,193027;41,284058;35,735159;51,421559;29,042418;66,854559;32,904009
16:17:12,293;39,332685;20,195328;41,29687;35,751496;51,421559;28,990979;66,854559;32,852563
16:17:13,292;39,331451;20,194254;41,307213;35,758278;51,473002;28,93954;66,854559;32,904009
16:17:14,294;39,331142;20,194254;41,314005;35,768142;51,678775;28,990979;66,854559;32,904009
16:17:15,293;39,328211;20,193334;41,320952;35,77631;51,627331;28,990979;66,854559;32,904009
16:17:16,294;39,325125;20,187657;41,333919;35,791107;51,370115;28,990979;66,854559;32,904009
16:17:17,294;39,322811;20,18597;41,339476;35,797734;51,473002;28,990979;66,751675;32,852563
16:17:18,293;39,321731;20,183208;41,346423;35,804208;51,473002;28,990979;66,751675;32,955455
16:17:19,293;39,318028;20,182594;41,353987;35,809602;51,473002;28,990979;66,751675;32,801117
16:17:20,292;39,312629;20,175537;41,365719;35,82594;51,370115;28,990979;66,854559;32,904009
16:17:21,292;39,309697;20,172929;41,370813;35,83303;51,370115;28,93954;67,008886;32,852563
16:17:22,292;39,308155;20,171088;41,376834;35,838887;51,524445;29,042418;67,008886;32,904009
16:17:23,292;39,305223;20,169094;41,378686;35,848289;51,318672;29,042418;67,060328;32,852563
16:17:24,293;39,302601;20,165258;41,39011;35,864472;51,473002;28,93954;66,957444;32,904009
16:17:25,292;39,301984;20,165565;41,393351;35,87295;51,473002;28,990979;67,008886;32,852563
16:17:26,292;39,299978;20,164951;41,403386;35,880656;51,421559;28,990979;67,008886;32,852563
16:17:27,293;39,300132;20,162957;41,408789;35,887746;51,421559;28,93954;66,957444;32,904009
16:17:28,292;39,299978;20,161423;41,416507;35,894374;51,473002;29,042418;67,008886;32,904009
16:17:29,293;39,297047;20,158508;41,427159;35,905009;51,473002;28,990979;67,008886;32,595332
16:17:30,292;39,296738;20,158968;41,435341;35,912716;51,421559;28,888101;67,111771;32,904009
16:17:31,292;39,296121;20,157434;41,439046;35,916415;51,524445;29,093857;67,111771;32,852563
16:17:32,292;39,295041;20,158047;41,44553;35,921501;51,473002;28,990979;67,008886;32,904009
16:17:33,293;39,294424;20,159735;41,45402;35,933061;51,473002;28,990979;67,060328;32,904009
16:17:34,292;39,294115;20,158814;41,45294;35,937069;51,473002;28,990979;67,060328;32,646779
16:17:35,292;39,291338;20,159735;41,461276;35,941847;51,370115;28,990979;66,957444;32,801117
16:17:36,293;39,290721;20,160042;41,464827;35,946009;51,524445;28,990979;66,957444;32,904009
16:17:37,294;39,291647;20,15728;41,465135;35,955873;51,524445;28,990979;67,008886;32,904009
16:17:38,293;39,290258;20,157587;41,471774;35,959264;51,473002;28,990979;67,008886;32,852563
16:17:39,293;39,288716;20,157434;41,47517;35,964197;51,473002;28,990979;67,060328;32,904009
16:17:40,292;39,288099;20,155439;41,477949;35,966817;51,370115;29,145296;67,008886;32,904009
16:17:41,292;39,285476;20,152217;41,483197;35,97514;51,575888;29,042418;66,854559;32,852563
16:17:42,293;39,284396;20,151144;41,481654;35,978223;51,473002;28,990979;66,854559;32,955455
16:17:43,292;39,284087;20,150223;41,484741;35,982231;51,421559;29,042418;66,854559;32,904009
16:17:44,292;39,280539;20,147308;41,487674;35,988242;51,524445;28,990979;66,803117;32,904009
16:17:45,292;39,276991;20,146081;41,489681;35,992866;51,370115;29,042418;66,803117;32,904009
16:17:46,293;39,274831;20,141632;41,493849;36,000573;51,421559;28,93954;66,803117;32,955455
16:17:47,293;39,273905;20,140097;41,498481;36,005197;51,473002;28,990979;66,803117;32,955455
16:17:48,292;39,272054;20,136876;41,499407;36,011517;51,473002;28,990979;66,597348;32,904009
16:17:49,293;39,268968;20,135955;41,502031;36,017528;51,473002;28,990979;66,700232;32,852563
16:17:50,293;39,265266;20,130125;41,506971;36,027239;51,421559;29,042418;66,597348;32,904009
16:17:51,293;39,263569;20,128744;41,509441;36,033404;51,473002;29,042418;66,700232;32,852563
16:17:52,294;39,259866;20,127364;41,508824;36,037566;51,421559;29,042418;66,64879;32,852563
16:17:53,292;39,259403;20,124295;41,515153;36,045119;51,473002;29,042418;66,597348;32,904009
16:17:54,292;39,254621;20,120153;41,519939;36,057604;51,473002;28,93954;66,751675;32,904009
16:17:55,292;39,251072;20,118465;41,52102;36,062845;51,473002;28,990979;66,751675;32,904009
16:17:56,292;39,250455;20,11463;41,525497;36,067623;51,473002;29,093857;66,545905;32,955455
16:17:57,292;39,246907;20,115397;41,525188;36,073018;51,421559;28,93954;66,64879;32,904009
16:17:58,293;39,245827;20,110334;41,531209;36,083962;51,370115;29,042418;66,597348;33,058347
16:17:59,292;39,242896;20,109107;41,531518;36,089974;51,267229;28,990979;66,545905;32,904009
16:18:00,293;39,241816;20,10788;41,533216;36,097681;51,370115;28,93954;66,545905;32,904009
16:18:01,294;39,24089;20,105885;41,541243;36,100918;51,370115;29,042418;66,545905;32,904009
16:18:02,293;39,239502;20,105118;41,546029;36,106929;51,318672;28,990979;66,340136;32,904009
16:18:03,293;39,238576;20,103584;41,560232;36,115561;51,318672;28,836662;66,340136;32,852563
16:18:04,293;39,238576;20,10251;41,561004;36,126197;51,370115;28,990979;66,340136;32,904009
16:18:05,294;39,239193;20,102357;41,567334;36,129897;51,318672;29,093857;66,340136;32,904009
16:18:06,293;39,238731;20,103277;41,576133;36,136987;51,421559;28,990979;66,391578;32,955455
16:18:07,293;39,241507;20,104965;41,583698;36,150552;51,267229;29,042418;66,64879;32,904009
16:18:08,293;39,242125;20,104044;41,591108;36,157643;51,318672;28,888101;66,391578;32,904009
16:18:09,293;39,243822;20,106652;41,599445;36,161805;51,318672;29,093857;66,340136;32,904009
16:18:10,293;39,244439;20,103584;41,603613;36,168433;51,318672;28,990979;66,443021;32,904009
16:18:11,293;39,245981;20,105425;41,614111;36,180764;51,370115;28,990979;66,391578;32,955455
16:18:12,294;39,24413;20,105732;41,620132;36,186005;51,318672;28,990979;66,494463;32,955455
16:18:13,292;39,24413;20,105732;41,625381;36,191246;51,215786;28,990979;66,340136;33,006901
16:18:14,293;39,242896;20,103584;41,62955;36,197104;51,421559;28,990979;66,391578;33,006901
16:18:15,293;39,242279;20,103737;41,638813;36,207894;51,318672;29,042418;66,391578;33,006901
16:18:16,293;39,244284;20,103584;41,642055;36,212519;51,318672;28,93954;66,443021;33,006901
16:18:17,293;39,242742;20,101743;41,646686;36,219609;51,318672;29,042418;66,494463;32,955455
16:18:18,293;39,24197;20,099595;41,652553;36,225159;51,215786;29,042418;66,494463;32,955455
16:18:19,293;39,241199;20,10297;41,656104;36,233174;51,164342;28,990979;66,545905;32,955455
16:18:20,293;39,23981;20,098828;41,669998;36,248589;51,164342;29,042418;66,545905;32,852563
16:18:21,293;39,240428;20,098828;41,676637;36,256913;51,164342;28,888101;66,545905;32,852563
16:18:22,293;39,238422;20,098368;41,678181;36,264621;51,164342;28,990979;66,597348;32,904009
16:18:23,294;39,238422;20,096067;41,682658;36,271403;51,267229;29,042418;66,545905;33,006901
16:18:24,294;39,236725;20,096067;41,690068;36,285431;51,215786;29,042418;66,597348;32,904009
16:18:25,293;39,235336;20,094379;41,696861;36,294064;51,215786;28,990979;66,597348;32,955455
16:18:26,293;39,236108;20,093612;41,699332;36,298071;51,061456;29,042418;66,494463;32,955455
16:18:27,294;39,236108;20,095606;41,7035;36,304854;51,164342;28,990979;66,545905;32,955455
16:18:28,293;39,236262;20,094993;41,70983;36,313178;51,164342;29,042418;66,545905;33,006901
16:18:29,294;39,236108;20,095146;41,710756;36,319344;51,215786;29,042418;66,288694;32,955455
16:18:30,293;39,234257;20,092998;41,713072;36,324123;51,112899;29,042418;66,443021;33,006901
16:18:31,294;39,233177;20,092078;41,713844;36,328902;51,215786;28,990979;66,391578;32,955455
16:18:32,294;39,232714;20,089777;41,715233;36,334605;51,164342;29,042418;66,340136;32,955455
16:18:33,294;39,227623;20,087936;41,717395;36,342776;51,267229;29,093857;66,391578;32,904009
16:18:34,293;39,227006;20,085174;41,716623;36,348325;51,215786;29,093857;66,340136;32,904009
16:18:35,293;39,225154;20,084407;41,719402;36,352641;51,267229;28,990979;66,340136;32,904009
16:18:36,293;39,224383;20,082566;41,722181;36,357112;51,318672;28,990979;66,391578;32,904009
16:18:37,294;39,220218;20,078731;41,725423;36,36559;51,318672;29,042418;66,340136;32,955455
16:18:38,293;39,218675;20,076276;41,725732;36,373606;51,370115;29,093857;66,443021;32,904009
16:18:39,293;39,216824;20,074282;41,726812;36,377306;51,267229;29,042418;66,443021;33,006901
16:18:40,293;39,21451;20,073054;41,727739;36,381931;51,370115;28,990979;66,443021;32,904009
16:18:41,294;39,211424;20,068452;41,736076;36,392567;51,421559;29,145296;66,443021;33,006901
16:18:42,294;39,210498;20,065537;41,735767;36,396113;51,318672;29,042418;66,443021;32,955455
16:18:43,293;39,207567;20,064463;41,737774;36,401509;51,164342;28,93954;66,597348;33,006901
16:18:44,293;39,206796;20,063389;41,739627;36,405979;51,267229;29,093857;66,545905;33,006901
16:18:45,293;39,204328;20,058326;41,74503;36,415228;51,112899;28,990979;66,597348;32,955455
16:18:46,293;39,202013;20,059554;41,746111;36,418312;51,267229;29,042418;66,545905;32,904009
16:18:47,293;39,200162;20,056025;41,749199;36,423399;51,215786;28,990979;66,545905;32,955455
16:18:48,293;39,199699;20,054031;41,746883;36,427407;51,112899;29,042418;66,803117;32,749671
16:18:49,293;39,197848;20,053571;41,754448;36,432494;51,267229;29,042418;66,64879;32,904009
16:18:50,294;39,198002;20,05311;41,75522;36,44051;51,164342;29,042418;66,64879;32,904009
16:18:51,293;39,198465;20,054031;41,754757;36,443748;51,164342;29,042418;66,597348;33,006901
16:18:52,293;39,198928;20,053877;41,760315;36,448526;51,215786;28,990979;66,64879;32,955455
16:18:53,295;39,197385;20,053724;41,762013;36,450839;51,061456;28,990979;66,64879;32,955455
16:18:54,293;39,200779;20,056025;41,761859;36,455618;51,215786;29,042418;66,700232;32,904009
16:18:55,293;39,201088;20,056025;41,762167;36,45793;51,164342;29,042418;66,64879;33,058347
16:18:56,293;39,202476;20,056485;41,764483;36,462246;51,112899;28,990979;66,597348;33,006901
16:18:57,293;39,200625;20,056025;41,764174;36,461476;51,215786;29,093857;66,597348;32,955455
16:18:58,293;39,202476;20,058173;41,764329;36,469646;51,215786;29,042418;66,494463;33,006901
16:18:59,293;39,204019;20,0594;41,765101;36,4698;51,061456;29,145296;66,494463;33,058347
16:19:00,293;39,205407;20,05848;41,767417;36,47165;51,215786;29,093857;66,443021;33,006901
16:19:01,293;39,204636;20,057713;41,772048;36,474888;51,164342;29,042418;66,288694;33,058347
16:19:02,293;39,205562;20,057713;41,775136;36,479204;51,164342;29,042418;66,237251;33,058347
16:19:03,293;39,204019;20,057253;41,775754;36,481979;51,267229;29,145296;66,185809;33,006901
16:19:04,293;39,204636;20,055412;41,778842;36,4846;51,164342;29,042418;66,134367;33,006901
16:19:05,293;39,203865;20,054491;41,777915;36,486295;51,267229;28,990979;66,031482;33,058347
16:19:06,293;39,202631;20,054645;41,778996;36,488454;51,112899;28,990979;66,031482;32,801117
16:19:07,294;39,199082;20,051576;41,778687;36,493387;50,907126;29,042418;66,031482;32,955455
16:19:08,293;39,199854;20,049275;41,779768;36,495853;51,010013;29,093857;66,185809;32,955455
16:19:09,293;39,198002;20,04636;41,779459;36,498782;51,010013;29,042418;66,082925;32,955455
16:19:10,293;39,198774;20,047281;41,782238;36,501557;51,112899;29,042418;66,082925;33,058347
16:19:11,293;39,198928;20,044212;41,777761;36,508186;51,061456;29,093857;66,134367;33,058347
16:19:12,294;39,195688;20,042525;41,781621;36,509265;51,010013;28,785223;66,185809;33,006901
16:19:13,293;39,193991;20,041758;41,786407;36,511732;51,061456;29,093857;66,134367;33,006901
16:19:14,293;39,194763;20,041144;41,787024;36,512811;51,061456;29,042418;66,082925;33,006901
16:19:15,293;39,193374;20,03961;41,792273;36,517282;50,95857;28,990979;66,082925;33,006901
16:19:16,293;39,193528;20,037616;41,793972;36,518515;51,061456;29,093857;66,134367;33,058347
16:19:17,293;39,192294;20,038383;41,793817;36,522061;51,010013;28,990979;66,134367;33,058347
16:19:18,293;39,19214;20,038229;41,797214;36,521906;51,061456;29,145296;66,134367;33,006901
16:19:19,294;39,193683;20,038076;41,796905;36,526223;51,061456;29,093857;66,082925;33,006901
16:19:20,293;39,19214;20,039763;41,79706;36,52869;51,010013;28,990979;66,031482;33,006901
16:19:21,294;39,19538;20,038996;41,799221;36,531464;51,010013;29,093857;66,134367;32,955455
16:19:22,293;39,195534;20,040224;41,801074;36,534394;50,95857;29,093857;66,031482;33,058347
16:19:23,294;39,19646;20,04053;41,802618;36,537785;51,061456;29,093857;66,031482;32,955455
16:19:24,294;39,199082;20,043906;41,806323;36,540406;51,061456;29,042418;66,031482;32,904009
16:19:25,293;39,200008;20,041758;41,807249;36,544106;51,010013;28,990979;66,134367;32,955455
16:19:26,293;39,199854;20,043138;41,803698;36,547497;51,061456;29,093857;66,082925;33,006901
16:19:27,293;39,200471;20,044366;41,802926;36,549501;51,061456;29,042418;66,134367;33,058347
16:19:28,294;39,199699;20,043906;41,808021;36,553972;51,010013;29,093857;66,185809;33,006901
16:19:29,294;39,200316;20,043138;41,811264;36,558751;51,112899;29,042418;66,185809;33,058347
16:19:30,293;39,201551;20,043445;41,81605;36,560601;51,010013;28,990979;66,185809;32,955455
16:19:31,293;39,202168;20,043445;41,814043;36,562143;51,061456;29,093857;66,134367;33,058347
16:19:32,294;39,201859;20,043292;41,816359;36,56723;51,061456;29,093857;66,082925;33,006901
16:19:33,293;39,203402;20,045593;41,818983;36,570468;51,010013;29,093857;66,082925;33,058347
16:19:34,293;39,201088;20,04544;41,822843;36,572934;51,061456;29,093857;66,082925;33,006901
16:19:35,294;39,204328;20,047281;41,825468;36,575555;51,010013;28,990979;66,031482;32,955455
16:19:36,293;39,20587;20,047587;41,832107;36,57833;50,95857;29,093857;65,98004;33,006901
16:19:37,293;39,207259;20,049582;41,833187;36,580334;51,112899;29,196735;65,928598;32,955455
16:19:38,293;39,207413;20,051269;41,835812;36,58203;51,010013;28,93954;65,928598;32,955455
16:19:39,294;39,208956;20,053264;41,836121;36,583263;51,112899;29,093857;65,877155;32,904009
16:19:40,293;39,210653;20,054798;41,836893;36,58388;51,061456;29,093857;65,722828;33,006901
16:19:41,293;39,213121;20,058173;41,841061;36,587426;51,010013;28,93954;65,825713;33,006901
16:19:42,294;39,216207;20,058326;41,840444;36,589276;51,061456;29,093857;65,825713;33,006901
16:19:43,293;39,215898;20,060321;41,840289;36,591126;50,95857;29,093857;65,928598;33,006901
16:19:44,293;39,217286;20,058787;41,838745;36,591897;51,010013;29,093857;65,928598;33,006901
16:19:45,294;39,220063;20,063389;41,842451;36,595905;51,061456;29,145296;65,877155;33,109793
16:19:46,294;39,220526;20,064156;41,843532;36,598371;51,010013;29,042418;65,877155;33,006901
16:19:47,294;39,220526;20,064003;41,844149;36,601455;51,010013;29,145296;65,825713;33,058347
16:19:48,293;39,220372;20,06569;41,8477;36,602842;50,907126;29,042418;65,825713;33,058347
16:19:49,293;39,223457;20,064156;41,853876;36,60608;50,95857;29,093857;65,877155;33,006901
16:19:50,294;39,22176;20,06431;41,854494;36,60793;51,010013;29,093857;65,98004;33,006901
16:19:51,293;39,222223;20,063082;41,858045;36,611167;51,010013;29,042418;65,928598;33,058347
16:19:52,293;39,221298;20,062622;41,86175;36,611475;51,061456;29,093857;65,877155;33,212686
16:19:53,293;39,22068;20,061855;41,86175;36,614713;50,907126;29,093857;65,98004;32,955455
16:19:54,293;39,218212;20,059094;41,868235;36,617796;50,855683;28,990979;65,928598;33,006901
16:19:55,294;39,216515;20,058326;41,86947;36,621034;50,95857;29,093857;65,98004;33,006901
16:19:56,293;39,216207;20,058173;41,868235;36,622884;51,010013;29,145296;65,928598;33,058347
16:19:57,294;39,214201;20,055565;41,865919;36,626892;51,010013;29,093857;65,98004;33,058347
16:19:58,293;39,212195;20,05311;41,868389;36,628742;51,061456;29,093857;65,98004;33,006901
16:19:59,294;39,211578;20,05173;41,867463;36,63198;51,061456;29,093857;66,031482;33,109793
16:20:00,294;39,210344;20,050963;41,86422;36,631363;51,010013;29,145296;65,98004;33,058347
16:20:01,294;39,209573;20,050809;41,864066;36,634292;51,061456;29,093857;65,98004;33,058347
16:20:02,293;39,210498;20,050502;41,859434;36,635988;51,010013;29,042418;65,928598;33,109793
16:20:03,294;39,210036;20,049428;41,860052;36,635988;51,061456;29,145296;65,928598;33,058347
16:20:04,294;39,209881;20,050656;41,854957;36,638609;51,010013;29,093857;66,031482;33,109793
16:20:05,294;39,209727;20,051269;41,859897;36,639534;51,010013;29,042418;65,774271;33,006901
16:20:06,293;39,211116;20,051883;41,857118;36,642771;51,112899;29,145296;65,774271;33,006901
16:20:07,294;39,212658;20,053571;41,857118;36,643542;51,010013;29,145296;65,825713;33,058347
16:20:08,293;39,212658;20,055258;41,858971;36,646163;51,061456;29,042418;65,722828;33,006901
16:20:09,293;39,213738;20,055718;41,859743;36,647242;51,061456;28,990979;65,825713;32,904009
16:20:10,293;39,215744;20,056639;41,862368;36,649092;51,010013;29,042418;65,825713;33,006901
16:20:11,294;39,216207;20,059554;41,866999;36,655721;51,061456;29,093857;65,825713;33,006901
16:20:12,293;39,218058;20,060628;41,870396;36,656338;51,061456;29,093857;65,825713;33,058347
16:20:13,293;39,217749;20,061395;41,870087;36,661426;51,010013;29,042418;65,877155;33,058347
16:20:14,295;39,219601;20,062162;41,870087;36,661426;51,215786;29,145296;65,877155;33,058347
16:20:15,294;39,219909;20,06477;41,876109;36,665742;51,164342;29,145296;65,825713;33,006901
16:20:16,293;39,222686;20,067071;41,880895;36,668363;51,112899;29,093857;65,877155;33,006901
16:20:17,293;39,223612;20,068605;41,882593;36,669751;51,215786;29,093857;65,722828;33,109793
16:20:18,294;39,225;20,069679;41,881976;36,672063;51,164342;29,042418;65,671386;33,109793
16:20:19,294;39,227314;20,071827;41,880432;36,676997;51,061456;29,196735;65,722828;33,109793
16:20:20,293;39,228394;20,072747;41,8846;36,677767;51,215786;29,093857;65,671386;33,058347
