Time;Tempo de processo;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
15:20:21;25,48;37,394119;17,851876;32,974604;33,01087;59,189485;27,139174;79,200714;32,029425
15:20:22;25,50;37,393965;17,84927;32,97291;33,006558;59,189485;27,242052;79,097829;32,029425
15:20:23;25,52;37,392423;17,848197;32,97214;33,006712;59,138042;27,139174;79,046387;32,029425
15:20:24;25,53;37,391498;17,84605;32,971832;33,005788;59,240928;27,036296;79,200714;31,977979
15:20:25;25,55;37,39119;17,845284;32,969369;33,005326;59,292371;27,087735;79,149271;32,080871
15:20:26;25,57;37,388414;17,842984;32,968291;33,00779;59,292371;27,139174;79,149271;32,029425
15:20:27;25,58;37,386256;17,839918;32,968291;33,008252;59,343814;27,087735;79,046387;31,977979
15:20:28;25,60;37,385485;17,838231;32,968291;33,009484;59,189485;27,087735;79,149271;32,029425
15:20:29;25,62;37,385022;17,837311;32,967213;33,009022;59,292371;27,190613;79,149271;31,977979
15:20:30;25,63;37,383326;17,835012;32,965981;33,008406;59,343814;27,190613;79,097829;32,029425
15:20:31;25,65;37,381784;17,833632;32,966443;33,008714;59,343814;27,036296;79,046387;32,029425
15:20:32;25,67;37,381013;17,833019;32,964749;33,008714;59,189485;27,087735;79,149271;32,029425
15:20:33;25,68;37,381938;17,833325;32,964133;33,008252;59,240928;27,190613;79,097829;32,080871
15:20:34;25,70;37,380859;17,831332;32,964903;33,009484;59,292371;27,139174;79,097829;32,029425
15:20:35;25,72;37,377313;17,827193;32,964287;33,007944;59,240928;27,139174;79,097829;32,029425
15:20:36;25,73;37,375925;17,826273;32,964595;33,009484;59,343814;27,139174;79,252156;32,029425
15:20:37;25,75;37,376233;17,82566;32,963209;33,006712;59,292371;27,087735;79,097829;32,080871
15:20:38;25,77;37,374383;17,824893;32,962285;33,008406;59,189485;27,190613;79,097829;32,029425
15:20:39;25,78;37,372533;17,822287;32,962747;33,00625;59,138042;27,190613;79,097829;32,183764
15:20:40;25,80;37,370991;17,8206;32,9609;33,00625;59,035155;27,139174;79,200714;32,029425
15:20:41;25,82;37,370991;17,819527;32,960746;33,005942;59,138042;27,190613;79,149271;32,029425
15:20:42;25,83;37,369912;17,818301;32,95936;33,005326;59,189485;27,139174;79,097829;32,029425
15:20:43;25,85;37,368678;17,816307;32,957358;33,003632;59,138042;27,190613;79,149271;31,977979
15:20:44;25,87;37,368832;17,814928;32,956896;33,0024;59,086598;27,087735;79,149271;32,029425
15:21:10;26,30;37,354339;17,798217;32,943653;33,000706;58,983712;27,447808;79,303598;32,080871
15:21:31;26,64;37,328435;17,780739;32,91763;32,995624;58,932269;27,190613;79,149271;32,029425
15:21:50;26,97;37,332444;17,795304;32,915783;32,953429;58,983712;27,139174;79,35504;32,132318
15:22:05;27,21;37,32936;17,792544;32,924406;32,948039;58,983712;27,139174;79,35504;32,132318
15:22:37;27,75;37,313479;17,765561;32,896997;32,90492;58,932269;27,190613;79,252156;32,132318
15:22:41;27,81;37,309162;17,758969;32,894533;32,900146;58,880825;27,242052;79,303598;32,132318
15:23:06;28,24;37,294669;17,742258;32,915167;32,934025;58,829382;27,242052;79,406483;32,080871
15:23:07;28,25;37,29436;17,741492;32,914859;32,936027;58,777939;27,293491;79,406483;32,080871
15:23:08;28,27;37,293127;17,739346;32,915475;32,937721;58,880825;27,293491;79,406483;32,080871
15:23:09;28,28;37,29251;17,738732;32,915937;32,939261;58,880825;27,293491;79,56081;32,183764
15:23:10;28,30;37,289735;17,739192;32,916244;32,941263;58,880825;27,34493;79,509367;32,183764
15:23:11;28,32;37,289581;17,737506;32,916398;32,942341;58,726496;27,293491;79,406483;32,080871
15:23:12;28,33;37,288347;17,736279;32,914243;32,944959;58,829382;27,242052;79,406483;32,029425
15:23:13;28,35;37,286651;17,73398;32,913165;32,945113;58,880825;27,293491;79,457925;32,132318
15:23:14;28,37;37,286189;17,734286;32,913781;32,946807;58,932269;27,190613;79,457925;32,132318
15:23:15;28,38;37,28588;17,733673;32,913319;32,947577;58,880825;27,242052;79,303598;32,080871
15:24:08;29,27;37,283876;17,747164;32,8565;32,881205;58,572166;27,242052;79,56081;32,183764
15:24:41;29,82;37,320726;17,783039;32,861427;32,956355;58,675053;27,396369;79,663694;32,132318
15:25:25;30,54;37,37685;17,831179;32,848185;32,931407;58,572166;27,396369;79,457925;32,183764
15:25:31;30,65;37,370066;17,82382;32,854498;32,939261;58,623609;27,447808;79,457925;32,080871
15:25:31;30,65;37,370066;17,82382;32,854498;32,939261;58,572166;27,447808;79,509367;32,23521
15:25:32;30,67;37,369295;17,826579;32,854806;32,939107;58,572166;27,396369;79,35504;32,132318
15:25:33;30,68;37,36729;17,823513;32,857424;32,936027;58,572166;27,396369;79,35504;32,132318
15:25:34;30,70;37,368216;17,824433;32,856654;32,936643;58,572166;27,499247;79,509367;32,23521
15:25:35;30,72;37,36729;17,825353;32,858502;32,936335;58,623609;27,396369;79,457925;32,23521
15:25:36;30,73;37,366982;17,826119;32,858964;32,934795;58,46928;27,396369;79,406483;32,183764
15:25:37;30,75;37,369295;17,829492;32,859426;32,932793;58,572166;27,34493;79,457925;32,080871
15:25:38;30,77;37,369603;17,830412;32,858964;32,932177;58,623609;27,499247;79,406483;32,183764
15:25:39;30,78;37,372533;17,831945;32,85804;32,932177;58,520723;27,396369;79,509367;32,183764
15:25:40;30,80;37,373766;17,834705;32,857732;32,928789;58,366393;27,396369;79,406483;32,132318
15:25:41;30,82;37,375308;17,837771;32,858964;32,929251;58,46928;27,396369;79,35504;32,132318
15:26:22;31,50;37,409076;17,864141;32,942883;33,026886;58,31495;27,396369;80,281002;32,183764
15:27:01;32,15;37,408459;17,853563;33,082857;33,243726;58,16062;27,499247;80,332444;32,338102
15:27:48;32,93;37,331365;17,781966;33,235464;33,394044;58,16062;27,499247;80,383887;32,440994
15:27:56;33,06;37,313942;17,762495;33,245936;33,390039;58,057734;27,499247;80,332444;32,440994
15:27:56;33,07;37,313942;17,762495;33,245936;33,390039;58,109177;27,550686;80,22956;32,338102
15:27:57;33,08;37,313171;17,761422;33,247168;33,391426;58,109177;27,499247;80,22956;32,440994
15:27:58;33,10;37,309933;17,757589;33,249324;33,392966;58,16062;27,653564;80,332444;32,338102
15:27:59;33,12;37,309008;17,755443;33,250248;33,394198;58,16062;27,550686;80,332444;32,389548
15:28:00;33,13;37,308391;17,75575;33,251788;33,394506;58,16062;27,499247;80,178117;32,389548
15:28:01;33,15;37,306387;17,75253;33,252404;33,396816;58,109177;27,550686;80,075233;32,389548
15:28:02;33,17;37,302224;17,750231;33,254098;33,398972;58,16062;27,499247;80,178117;32,440994
15:28:03;33,18;37,301607;17,747164;33,255792;33,400975;58,366393;27,550686;80,332444;32,338102
15:28:04;33,20;37,300219;17,746244;33,256562;33,402207;58,109177;27,499247;80,126675;32,440994
15:28:05;33,22;37,297136;17,744711;33,256716;33,401129;58,16062;27,550686;80,178117;32,389548
15:28:06;33,23;37,29544;17,743025;33,257486;33,402207;58,212064;27,550686;80,075233;32,389548
15:28:07;33,25;37,29436;17,740419;33,259026;33,402515;58,16062;27,499247;80,126675;32,440994
15:28:08;33,27;37,292356;17,739192;33,25841;33,402669;58,109177;27,447808;80,178117;32,440994
15:28:09;33,28;37,289581;17,738426;33,260258;33,403901;58,16062;27,499247;80,178117;32,440994
15:28:10;33,30;37,287576;17,736279;33,260874;33,405133;58,212064;27,602125;80,075233;32,389548
15:28:11;33,32;37,286189;17,732753;33,262568;33,408368;58,109177;27,602125;80,126675;32,440994
15:28:12;33,33;37,283876;17,731067;33,263184;33,4096;58,109177;27,550686;80,178117;32,389548
15:28:13;33,35;37,282334;17,729534;33,267034;33,41191;58,16062;27,550686;80,178117;32,440994
15:28:14;33,37;37,281409;17,729994;33,267342;33,416068;58,212064;27,499247;80,178117;32,440994
15:28:15;33,38;37,28033;17,727081;33,273347;33,421613;58,16062;27,499247;80,023791;32,389548
15:28:16;33,40;37,280175;17,729074;33,276119;33,427004;58,109177;27,499247;80,126675;32,389548
15:28:17;33,42;37,278788;17,727388;33,276427;33,429776;58,212064;27,550686;80,178117;32,389548
15:28:18;33,43;37,281255;17,729381;33,279969;33,433319;58,212064;27,499247;80,178117;32,389548
15:28:19;33,45;37,282334;17,7326;33,284897;33,439633;58,057734;27,550686;80,692541;32,49244
15:28:20;33,47;37,283105;17,7326;33,285667;33,443022;58,16062;27,550686;80,075233;32,389548
15:28:21;33,48;37,282796;17,735513;33,288901;33,44718;58,109177;27,550686;80,22956;32,440994
15:28:22;33,50;37,282796;17,7349;33,291519;33,450415;58,16062;27,550686;80,281002;32,440994
15:28:23;33,52;37,285726;17,737966;33,295215;33,452263;58,109177;27,550686;80,178117;32,49244
15:28:24;33,53;37,286651;17,741339;33,296755;33,452417;58,16062;27,602125;80,126675;32,440994
15:28:25;33,55;37,286497;17,742872;33,298911;33,453033;58,16062;27,550686;80,075233;32,338102
15:28:26;33,57;37,288039;17,744098;33,300451;33,450415;58,109177;27,550686;80,22956;32,49244
15:28:27;33,58;37,288501;17,747471;33,300605;33,450723;58,109177;27,499247;80,126675;32,49244
15:28:28;33,60;37,289735;17,747471;33,305071;33,449645;58,212064;27,653564;80,126675;32,49244
15:28:29;33,62;37,289889;17,749771;33,305225;33,448721;58,16062;27,550686;80,178117;32,49244
15:28:30;33,63;37,290968;17,751304;33,307381;33,451185;57,851961;27,550686;80,126675;32,440994
15:28:31;33,65;37,293127;17,75299;33,307689;33,452109;58,109177;27,602125;80,178117;32,389548
15:28:32;33,67;37,294515;17,754217;33,311385;33,45904;58,16062;27,602125;80,075233;32,543886
15:28:33;33,68;37,293744;17,75437;33,312001;33,461812;58,212064;27,550686;80,126675;32,543886
15:28:34;33,70;37,29436;17,75483;33,312001;33,464585;58,057734;27,499247;80,126675;32,389548
15:28:35;33,72;37,296519;17,753297;33,315235;33,464893;58,109177;27,499247;80,178117;32,389548
15:28:36;33,73;37,295902;17,753757;33,317237;33,468281;58,212064;27,602125;80,126675;32,49244
15:28:37;33,75;37,295131;17,752837;33,317699;33,469051;58,16062;27,499247;80,178117;32,543886
15:28:38;33,77;37,294669;17,752224;33,318469;33,471208;58,057734;27,499247;80,023791;32,543886
15:28:39;33,78;37,294669;17,750231;33,318469;33,47398;58,16062;27,653564;80,22956;32,440994
15:28:40;33,80;37,292818;17,749004;33,320933;33,475674;58,212064;27,550686;80,126675;32,49244
15:28:41;33,82;37,291122;17,748084;33,320625;33,477214;58,16062;27,499247;80,178117;32,543886
15:28:42;33,83;37,289581;17,746704;33,320933;33,476598;58,109177;27,499247;80,126675;32,543886
15:28:43;33,85;37,289889;17,747011;33,321549;33,475828;58,109177;27,653564;79,972348;32,338102
15:28:44;33,87;37,289272;17,746091;33,319855;33,472902;58,057734;27,602125;79,972348;32,389548
15:28:45;33,88;37,289581;17,746858;33,320779;33,472902;58,16062;27,550686;80,023791;32,389548
15:28:46;33,90;37,291431;17,746704;33,320163;33,473056;58,109177;27,499247;80,126675;32,543886
15:28:47;33,92;37,292356;17,748391;33,320317;33,471978;58,263507;27,602125;80,023791;32,49244
15:28:48;33,93;37,292356;17,750231;33,322781;33,472748;58,057734;27,602125;80,075233;32,440994
15:28:49;33,95;37,294823;17,75115;33,325861;33,477522;58,057734;27,550686;80,023791;32,440994
15:28:50;33,97;37,295131;17,75253;33,325553;33,477985;58,16062;27,602125;80,383887;32,49244
15:28:51;33,98;37,295594;17,75391;33,328017;33,480757;58,057734;27,756442;80,023791;32,49244
15:28:52;34,00;37,296211;17,754217;33,329403;33,481065;58,057734;27,550686;79,920906;32,49244
15:28:53;34,02;37,29729;17,755443;33,330943;33,485532;58,006291;27,705003;79,972348;32,389548
15:28:54;34,03;37,298832;17,756516;33,333561;33,486148;58,006291;27,653564;80,023791;32,338102
15:28:55;34,05;37,300528;17,758816;33,334331;33,486302;58,006291;27,550686;80,075233;32,543886
15:28:56;34,07;37,302995;17,758356;33,335101;33,485532;57,954848;28,219393;80,023791;32,543886
15:28:57;34,08;37,302686;17,762189;33,336949;33,485224;58,006291;27,602125;79,972348;32,49244
15:28:58;34,10;37,303303;17,764182;33,339875;33,482913;58,109177;27,550686;80,023791;32,49244
15:28:59;34,12;37,305462;17,765408;33,341107;33,482913;58,109177;27,550686;79,972348;32,49244
15:29:00;34,13;37,305307;17,765715;33,339721;33,480911;57,954848;27,602125;80,023791;32,543886
15:29:01;34,15;37,306233;17,767095;33,341569;33,479679;58,057734;27,653564;79,972348;32,543886
15:29:02;34,17;37,307003;17,767861;33,343571;33,475982;58,057734;27,653564;79,920906;32,49244
15:29:03;34,18;37,308391;17,769701;33,345727;33,474288;58,057734;27,602125;80,023791;32,49244
15:29:04;34,20;37,306695;17,769241;33,346651;33,47629;58,006291;27,602125;80,023791;32,49244
15:29:05;34,22;37,308545;17,771694;33,347883;33,475366;58,057734;27,602125;80,023791;32,595332
15:29:06;34,23;37,309162;17,774453;33,348807;33,476906;58,057734;27,550686;79,920906;32,543886
15:29:07;34,25;37,30947;17,779359;33,349577;33,478293;58,006291;27,499247;79,920906;32,49244
15:29:08;34,27;37,31055;17,778746;33,350193;33,479371;57,954848;27,550686;79,972348;32,440994
15:29:09;34,28;37,311012;17,779666;33,350039;33,482451;58,057734;27,653564;79,869464;32,440994
15:29:10;34,30;37,313325;17,780126;33,350039;33,48507;58,057734;27,550686;79,818021;32,543886
15:29:11;34,32;37,315021;17,783192;33,353581;33,487072;57,954848;27,550686;79,869464;32,49244
15:29:12;34,33;37,3161;17,782886;33,354814;33,487996;58,006291;27,602125;79,766579;32,49244
15:29:13;34,35;37,315484;17,786105;33,357278;33,488458;58,109177;27,653564;79,869464;32,543886
15:29:14;34,37;37,316871;17,785952;33,358972;33,487688;58,006291;27,602125;79,818021;32,543886
15:29:15;34,38;37,318259;17,783805;33,36236;33,484915;57,954848;27,602125;79,818021;32,543886
15:29:16;34,40;37,319493;17,786258;33,362206;33,481527;57,954848;27,705003;79,869464;32,49244
15:29:17;34,42;37,321189;17,788865;33,364362;33,478447;58,057734;27,653564;79,869464;32,543886
15:29:18;34,43;37,321343;17,789938;33,365286;33,475058;58,109177;27,550686;79,920906;32,543886
15:29:19;34,45;37,323193;17,790398;33,367288;33,467819;57,954848;27,602125;79,869464;32,543886
15:29:20;34,47;37,322268;17,790858;33,369752;33,466433;58,006291;27,653564;79,818021;32,543886
15:29:21;34,48;37,323501;17,791624;33,37006;33,466587;58,057734;27,550686;79,818021;32,440994
15:29:22;34,50;37,325814;17,793157;33,372524;33,466587;58,006291;27,602125;79,869464;32,543886
15:29:23;34,52;37,328435;17,795764;33,374372;33,467973;58,006291;27,602125;79,920906;32,646779
15:29:24;34,53;37,329206;17,797297;33,375758;33,468127;57,954848;27,602125;79,766579;32,595332
15:29:25;34,55;37,329515;17,796837;33,377452;33,468281;58,057734;27,550686;79,818021;32,543886
15:29:26;34,57;37,330902;17,799137;33,378222;33,469051;57,903404;27,550686;79,920906;32,49244
15:29:27;34,58;37,332907;17,800516;33,3793;33,468743;58,006291;27,653564;79,920906;32,543886
15:29:28;34,60;37,334294;17,804656;33,383304;33,468281;58,006291;27,550686;79,869464;32,543886
15:29:29;34,62;37,335219;17,803583;33,385614;33,469205;57,954848;27,602125;79,818021;32,543886
15:29:30;34,63;37,336761;17,805116;33,387616;33,468897;57,954848;27,653564;79,818021;32,543886
15:29:31;34,65;37,33707;17,806802;33,389464;33,468589;58,006291;27,602125;79,869464;32,49244
15:29:32;34,67;37,337841;17,807109;33,392082;33,470746;58,109177;27,602125;79,920906;32,595332
15:29:33;34,68;37,336299;17,807262;33,3947;33,474442;58,057734;27,602125;79,869464;32,543886
15:29:34;34,70;37,335836;17,807109;33,394854;33,476906;57,954848;27,653564;79,818021;32,49244
15:29:35;34,72;37,335219;17,805576;33,396394;33,478755;57,954848;27,653564;79,920906;32,440994
15:29:36;34,73;37,333832;17,802356;33,39778;33,48738;58,057734;27,602125;79,869464;32,49244
15:29:37;34,75;37,331519;17,800976;33,40163;33,490922;57,954848;27,602125;79,869464;32,595332
15:29:38;34,77;37,331519;17,798983;33,402708;33,492771;57,954848;27,602125;79,869464;32,698225
15:29:39;34,78;37,330902;17,799137;33,404249;33,496467;58,057734;27,653564;79,818021;32,49244
15:29:40;34,80;37,328589;17,795457;33,407945;33,50078;58,880825;27,705003;79,869464;32,49244
15:29:41;34,82;37,327202;17,794997;33,411795;33,502012;58,109177;27,550686;79,972348;32,543886
15:29:42;34,83;37,325506;17,792851;33,413797;33,504014;58,006291;27,705003;79,869464;32,595332
15:29:43;34,85;37,325043;17,792084;33,416261;33,504322;58,057734;27,602125;79,766579;32,543886
15:29:44;34,87;37,323347;17,790091;33,416569;33,505863;58,006291;27,705003;79,869464;32,49244
15:29:45;34,88;37,321497;17,785339;33,419957;33,506171;57,954848;27,550686;79,920906;32,543886
15:29:46;34,90;37,319338;17,785798;33,423037;33,505863;58,006291;27,653564;79,920906;32,595332
15:29:47;34,92;37,318567;17,783499;33,424115;33,506479;57,954848;27,705003;79,920906;32,543886
15:29:48;34,93;37,316563;17,782272;33,426117;33,508481;57,851961;27,602125;79,818021;32,543886
15:29:49;34,95;37,315946;17,781966;33,429967;33,51418;57,851961;27,499247;79,818021;32,49244
15:29:50;34,97;37,315329;17,778133;33,432431;33,517414;57,851961;27,499247;79,818021;32,543886
15:29:51;34,98;37,31425;17,77706;33,433047;33,520187;57,903404;27,705003;79,920906;32,595332
15:29:52;35,00;37,313171;17,777826;33,436282;33,523421;57,851961;27,653564;79,818021;32,49244
15:29:53;35,02;37,313017;17,775373;33,437822;33,525886;57,749075;27,602125;79,766579;32,595332
15:29:54;35,03;37,312092;17,774453;33,440132;33,528658;57,903404;27,653564;79,869464;32,543886
15:29:55;35,05;37,311321;17,773687;33,44044;33,528812;57,954848;27,653564;79,920906;32,646779
15:29:56;35,07;37,309316;17,77522;33,44121;33,528196;57,851961;27,550686;79,818021;32,595332
15:29:57;35,08;37,3087;17,77246;33,443212;33,525732;57,800518;27,550686;79,818021;32,595332
15:29:58;35,10;37,309162;17,771847;33,443674;33,523267;57,954848;27,705003;79,715137;32,389548
15:29:59;35,12;37,306849;17,773074;33,445984;33,520033;57,851961;27,653564;79,920906;32,646779
15:30:00;35,13;37,307158;17,770467;33,445522;33,520033;57,851961;27,705003;79,869464;32,543886
15:30:01;35,15;37,304691;17,769701;33,446138;33,518338;57,851961;27,602125;79,818021;32,595332
15:30:02;35,17;37,30392;17,768474;33,449372;33,513564;57,851961;27,653564;79,869464;32,646779
15:30:03;35,18;37,304074;17,767401;33,450758;33,508481;57,903404;27,653564;80,075233;32,595332
15:30:04;35,20;37,304228;17,768014;33,450296;33,505092;57,800518;27,602125;79,920906;32,646779
15:30:05;35,22;37,303149;17,766481;33,450758;33,50232;57,903404;27,653564;79,715137;32,646779
15:30:06;35,23;37,303611;17,764182;33,454762;33,496005;57,954848;27,602125;79,715137;32,646779
15:30:07;35,25;37,301915;17,764335;33,4543;33,495389;57,851961;27,653564;79,56081;32,543886
15:30:08;35,27;37,301915;17,764182;33,454762;33,496467;57,749075;27,705003;79,715137;32,595332
15:30:09;35,28;37,301299;17,763722;33,456456;33,497545;57,851961;27,705003;79,766579;32,49244
15:30:10;35,30;37,300836;17,760962;33,460153;33,499394;57,800518;27,653564;79,715137;32,646779
15:30:11;35,32;37,299757;17,761269;33,45892;33,500472;57,903404;27,705003;79,612252;32,595332
15:30:12;35,33;37,298369;17,759582;33,460307;33,50155;57,800518;27,602125;79,612252;32,595332
15:30:13;35,35;37,297444;17,759276;33,461231;33,502166;57,851961;27,705003;79,715137;32,595332
15:30:14;35,37;37,296981;17,75667;33,464465;33,505708;57,903404;27,653564;79,715137;32,698225
15:30:15;35,38;37,295131;17,75529;33,465235;33,505863;57,851961;27,705003;79,715137;32,698225
15:30:16;35,40;37,294977;17,752837;33,466005;33,508327;57,749075;27,447808;79,715137;32,646779
15:30:17;35,42;37,293589;17,75207;33,466621;33,509867;57,903404;27,756442;79,612252;32,543886
15:30:18;35,43;37,292818;17,750231;33,467391;33,507711;57,903404;27,653564;79,663694;32,646779
15:30:19;35,45;37,291893;17,747778;33,467545;33,501396;57,903404;27,705003;79,766579;32,646779
15:30:20;35,47;37,29251;17,746858;33,468315;33,495697;57,851961;27,705003;79,766579;32,49244
15:30:21;35,48;37,292048;17,746858;33,468161;33,488458;57,903404;27,653564;79,766579;32,646779
15:30:22;35,50;37,291739;17,744865;33,467699;33,479217;57,851961;27,705003;79,663694;32,595332
15:30:23;35,52;37,291585;17,742872;33,468931;33,463815;57,800518;27,653564;79,766579;32,646779
15:30:24;35,53;37,290814;17,741645;33,470625;33,4575;57,851961;27,705003;79,818021;32,646779
15:30:25;35,55;37,29066;17,740572;33,469547;33,450569;57,903404;27,653564;79,766579;32,698225
15:30:26;35,57;37,288347;17,738732;33,473397;33,446564;57,903404;27,602125;79,663694;32,646779
15:30:27;35,58;37,288347;17,736586;33,475245;33,440558;57,800518;27,653564;79,56081;32,646779
15:30:28;35,60;37,289272;17,73536;33,478941;33,437477;57,851961;27,653564;79,766579;32,646779
15:30:29;35,62;37,28773;17,73444;33,479249;33,437477;57,800518;27,602125;79,766579;32,595332
15:30:30;35,63;37,287885;17,73536;33,48156;33,435937;57,851961;27,550686;79,663694;32,646779
15:30:31;35,65;37,285572;17,733673;33,48079;33,434859;57,851961;27,705003;79,663694;32,698225
15:30:32;35,67;37,285263;17,731833;33,48387;33,438555;57,903404;27,756442;79,715137;32,595332
15:30:33;35,68;37,285418;17,73076;33,483716;33,440404;57,851961;27,653564;80,023791;32,646779
15:30:34;35,70;37,283413;17,72984;33,486642;33,4441;57,851961;27,653564;79,766579;32,698225
15:30:35;35,72;37,283413;17,729381;33,489414;33,448721;57,851961;27,653564;79,56081;32,646779
15:30:36;35,73;37,2811;17,727388;33,49542;33,454881;57,800518;27,705003;79,663694;32,646779
15:30:37;35,75;37,280021;17,726621;33,497576;33,458424;57,903404;27,653564;79,715137;32,646779
15:30:38;35,77;37,278325;17,725548;33,501889;33,463044;57,851961;27,653564;79,715137;32,595332
15:30:39;35,78;37,277092;17,722482;33,502967;33,465201;57,749075;27,705003;79,766579;32,595332
15:30:40;35,80;37,274625;17,722328;33,508203;33,475212;57,749075;27,756442;79,715137;32,595332
15:30:41;35,82;37,2737;17,721562;33,509897;33,480141;57,749075;27,756442;79,663694;32,646779
15:30:42;35,83;37,272466;17,719722;33,513439;33,484761;57,646188;27,756442;79,663694;32,595332
15:30:43;35,85;37,273237;17,718496;33,514209;33,489844;57,697631;27,756442;79,663694;32,543886
15:30:44;35,87;37,273391;17,719875;33,51729;33,496621;57,749075;27,807881;79,715137;32,646779
15:30:45;35,88;37,274316;17,719722;33,518368;33,498777;57,646188;27,705003;79,715137;32,646779
15:30:46;35,90;37,27555;17,720489;33,5196;33,502166;57,800518;27,756442;80,075233;32,595332
15:30:47;35,92;37,275704;17,721715;33,52114;33,504322;57,543302;27,705003;79,663694;32,698225
15:30:48;35,93;37,276012;17,721715;33,522526;33,507249;57,594745;27,705003;79,715137;32,595332
15:30:49;35,95;37,277554;17,725548;33,52499;33,513718;57,697631;27,653564;79,715137;32,595332
15:30:50;35,97;37,277246;17,725088;33,526992;33,516182;57,646188;27,756442;79,869464;32,646779
15:30:51;35,98;37,278325;17,726008;33,527762;33,516644;57,594745;27,756442;79,715137;32,646779
15:30:52;36,00;37,278942;17,727694;33,53038;33,5188;57,440415;27,705003;79,663694;32,646779
15:30:53;36,02;37,27925;17,728767;33,531304;33,522189;57,594745;27,705003;79,663694;32,595332
15:30:54;36,03;37,279559;17,730147;33,53192;33,522805;57,646188;27,807881;79,715137;32,595332
15:30:55;36,05;37,280638;17,730147;33,531304;33,523575;57,594745;27,705003;79,818021;32,698225
15:30:56;36,07;37,280946;17,731527;33,53192;33,525732;57,543302;27,653564;79,715137;32,646779
15:30:57;36,08;37,283105;17,733673;33,533615;33,52681;57,594745;27,705003;79,663694;32,595332
15:30:58;36,10;37,284338;17,7349;33,533461;33,524961;57,594745;27,705003;79,715137;32,646779
15:30:59;36,12;37,286959;17,735666;33,535309;33,523113;57,543302;27,602125;79,715137;32,49244
15:31:00;36,13;37,286651;17,73536;33,534385;33,522959;57,594745;27,653564;79,715137;32,595332
15:31:01;36,15;37,288655;17,739499;33,535617;33,520495;57,594745;27,756442;79,766579;32,698225
15:31:02;36,17;37,288347;17,740725;33,535617;33,517414;57,594745;27,705003;79,612252;32,595332
15:31:03;36,18;37,28881;17,740419;33,536233;33,515874;57,594745;27,653564;79,715137;32,595332
15:31:04;36,20;37,28881;17,741339;33,538389;33,515412;57,543302;27,705003;79,715137;32,646779
15:31:05;36,22;37,29066;17,739806;33,538081;33,515412;57,543302;27,705003;79,715137;32,646779
15:31:06;36,23;37,291431;17,741185;33,539313;33,517414;57,594745;27,756442;79,715137;32,646779
15:31:07;36,25;37,291739;17,743332;33,541469;33,519108;57,543302;27,653564;79,663694;32,698225
15:31:08;36,27;37,290814;17,743638;33,540237;33,518646;57,543302;27,807881;79,715137;32,543886
15:31:09;36,28;37,290814;17,743332;33,543317;33,519879;57,646188;27,756442;79,715137;32,698225
15:31:10;36,30;37,291739;17,743178;33,544549;33,520033;57,594745;27,756442;79,663694;32,646779
15:31:11;36,32;37,292048;17,743638;33,546243;33,520495;57,543302;27,653564;79,612252;32,646779
15:31:12;36,33;37,291893;17,742872;33,548554;33,522805;57,594745;27,807881;79,56081;32,595332
15:31:13;36,35;37,292356;17,744405;33,548862;33,522189;57,646188;27,705003;79,612252;32,49244
15:31:14;36,37;37,292356;17,744405;33,550556;33,521111;57,543302;27,705003;79,612252;32,595332
15:31:15;36,38;37,293589;17,745938;33,550556;33,518338;57,594745;27,653564;79,663694;32,646779
15:31:16;36,40;37,294515;17,744251;33,552096;33,519108;57,646188;27,756442;79,663694;32,646779
15:31:17;36,42;37,294669;17,745938;33,550248;33,520033;57,594745;27,756442;79,509367;32,595332
15:31:18;36,43;37,296211;17,748391;33,549786;33,520649;57,543302;27,705003;79,56081;32,646779
15:31:19;36,45;37,296673;17,748237;33,548246;33,520803;57,646188;27,705003;79,612252;32,646779
15:31:20;36,47;37,295748;17,748391;33,547168;33,521727;57,697631;27,756442;79,663694;32,595332
15:31:21;36,48;37,297444;17,750077;33,547784;33,520033;57,543302;27,653564;79,509367;32,698225
15:31:22;36,50;37,298215;17,749617;33,54686;33,519571;57,543302;27,756442;79,509367;32,646779
15:31:23;36,52;37,298061;17,750231;33,545935;33,519108;57,594745;27,807881;79,56081;32,595332
15:31:24;36,53;37,298061;17,750231;33,545935;33,520957;57,543302;27,756442;79,56081;32,595332
15:31:25;36,55;37,298061;17,750231;33,54763;33,521111;57,594745;27,705003;79,56081;32,646779
15:31:26;36,57;37,298832;17,747931;33,547168;33,521573;57,646188;27,807881;79,509367;32,646779
15:31:27;36,58;37,297907;17,747471;33,547784;33,522805;57,903404;27,807881;79,56081;32,698225
15:31:28;36,60;37,297136;17,748544;33,547938;33,524653;57,697631;27,756442;79,612252;32,904009
15:31:29;36,62;37,296519;17,747931;33,548554;33,524037;57,697631;27,807881;79,612252;32,595332
15:31:30;36,63;37,296056;17,747164;33,547784;33,525577;57,697631;27,756442;79,612252;32,646779
15:31:31;36,65;37,29436;17,744711;33,548862;33,526194;57,800518;27,705003;79,56081;32,646779
15:31:32;36,67;37,293281;17,744405;33,549016;33,525886;57,749075;27,705003;79,509367;32,595332
15:31:33;36,68;37,294669;17,743792;33,550094;33,527272;57,749075;27,756442;79,406483;32,595332
